15683
I||
JJIJL|3140,3687,3687,887|3,4;3,5;;2,5;3,1,5
JJIJL|3140,3687,4471,887|3,4;3,5;3;1,5;3,1,5
JJILJ|23,39,2186,139|;1,5;3;4;4
JJILJ|23,5911,153,955|;;2,5;3,5;1,2,5
JJILJ|23,5911,5911,23|;;;1,5,3,5,2;1,5,4
JJILJ|46,1902,1902,3310|1;4;;1,3,5;2,0,5
JJILJ|46,1902,35054,3310|1;4;3;;2,0,5
JJILJ|46,3758,27,139|1;1,4;3,5;1,5;4
JJILJ|46,35054,153,955|1;1,3;3,0,5;3,5;1,2,5
JJILJ|46,35054,35054,3310|1;1,3;;;2,0,5
JJILJ|116,228,277,23|4;4;3;4,5;1,5,4
JJILJ|232,59624,153,955|1,4;1,4;3,5;3,5;1,2,5
JJILJ|232,560360,35289,139|1,4;1,3;3,5,0,5;3,5,4;4
JJILJ|232,560360,35289,3001|1,4;1,3;3,5,0,5;3,5,4,4;1,2,5,4
JJILJ|547,170,4539,23|2,4;1,3,5;3;1,5,3,5;1,5,4
JJILJ|547,170,4539,955|2,4;1,3,5;3;4,5;1,2,5
JJILJ|547,13107,13107,955|2,4;2,5;;3,5,1,5;1,2,5
JJILJ|547,59939,6963,23|2,4;1,4;2,5;1,5,3,5,4,5;1,5,4
JJILJ|547,188963,13107,955|2,4;1;2,5;3,5,1,5;1,2,5
JJILJ|785,85,35037,139|2;1,2,5;2;3,5;4
JJILJ|785,85,35037,2525|2;1,2,5;2;4;2,5
JJILJ|785,30481,153,955|2;4;2,5;3,5;1,2,5
JJILJ|2188,170,4539,23|1,3;3;3;1,5,3,5;1,5,4
JJILJ|2188,170,4539,955|1,3;3;3;4,5;1,2,5
JJILJ|2188,204,4573,2525|1,3;4;2;1,5;2,5
JJILJ|2188,3758,27,139|1,3;2;3,5;1,5;4
JJILJ|3140,85,35037,139|3,4;2,5,0,5;2;3,5;4
JJILJ|3140,85,35037,2525|3,4;2,5,0,5;2;4;2,5
JJILL|23,17527,204,29|;3;3,4,1,5;2,5;4,5
JJILL|46,51,35003,142|1;2,5;3;3,5;4
JJILL|46,51,35003,2491|1;2,5;3;4;1,3,5
JJILL|46,1902,35054,142|1;4;3;4;4
JJILL|46,35054,35054,142|1;1,3;;4;4
JJILL|46,50286,3415,887|1;1,2;2,5;3,5;3,1,5
JJILL|116,29812,204,29|4;2,2;2,5;2,5;4,5
JJILL|547,170,4539,2491|2,4;1,3,5;3;1,5;1,3,5
JJILL|547,3687,4471,29|2,4;1,2,5;3;1,5,3,5;4,5
JJILL|547,3687,4471,887|2,4;1,2,5;3;4,5;3,1,5
JJILL|547,13107,13107,887|2,4;2,5;;1,2,5;3,1,5
JJILL|547,188963,13107,887|2,4;1;2,5;1,2,5;3,1,5
JJILL|785,51,35003,142|2;1,3,5,2;3;3,5;4
JJILL|785,51,35003,2491|2;1,3,5,2;3;4;1,3,5
JJILL|785,85,85,887|2;1,2,5;;3,5;3,1,5
JJILL|785,85,85,3293|2;1,2,5;;1,3,5;3,5
JJILL|785,85,35037,3293|2;1,2,5;2;;3,5
JJILL|1094,60486,3415,887|3;4;3,5;3,5;3,1,5
JJILL|2188,170,4539,2491|1,3;3;3;1,5;1,3,5
JJILL|2188,204,204,29|1,3;4;;2,5;4,5
JJILL|2188,204,4573,29|1,3;4;2;4,5;4,5
JJILL|3140,85,85,887|3,4;2,5,0,5;;3,5;3,1,5
JJILL|3140,85,85,3293|3,4;2,5,0,5;;1,3,5;3,5
JJILL|3140,85,35037,3293|3,4;2,5,0,5;2;;3,5
JJILL|3140,3687,4471,29|3,4;3,5;3;1,5,3,5;4,5
JJILL|3140,3687,4471,887|3,4;3,5;3;4,5;3,1,5
JJIOI|23,17527,17527,30583|;3;;0,5;2,5
JJIOI|46,51,17527,30583|1;2,5;2;0,5;2,5
JJIOI|46,51,35003,48059|1;2,5;3;0;2,5
JJIOI|46,1902,35054,61166|1;4;3;;3,5
JJIOI|46,35054,35054,61166|1;1,3;;;3,5
JJIOI|547,3687,4471,30583|2,4;1,2,5;3;;2,5
JJIOI|785,51,17527,30583|2;1,3,5,2;2;0,5;2,5
JJIOI|785,51,35003,48059|2;1,3,5,2;3;0;2,5
JJIOI|2188,204,4573,56797|1,3;4;2;1;3,5
JJIOI|2188,204,8942,61166|1,3;4;3;1,5;3,5
JJIOI|3140,3687,4471,30583|3,4;3,5;3;;2,5
JJIOO|547,13107,13107,51|2,4;2,5;;1,5;1,5
JJIOO|547,188963,13107,51|2,4;1;2,5;1,5;1,5
JJIOZ|232,57,57,201|1,4;2,5,3,2;;1,5;1,4
JJIOZ|232,12008,57,201|1,4;1;3,5;1,5;1,4
JJIOZ|785,57,57,201|2;1,2,5,2;;1,5;1,4
JJISO|116,6004,156,204|4;;2,5;4;0,5
JJISO|2188,156,156,204|1,3;;;4;0,5
JJISS|116,201076,14748,156|4;2;3,5;4;1,5,4
JJIST|23,1879,141,27|;4;2,5;2;1,5,4
JJIST|547,59939,6963,27|2,4;1,4;2,5;1,5,3,4;1,5,4
JJIST|785,1879,141,27|2;1,2,5,4;2,5;2;1,5,4
JJIST|1094,1879,141,27|3;2,5,0,5;2,5;2;1,5,4
JJISZ|23,5911,153,201|;;2,5;4;1,4
JJISZ|46,35054,153,201|1;1,3;3,0,5;4;1,4
JJISZ|232,59624,153,201|1,4;1,4;3,5;4;1,4
JJISZ|785,30481,153,201|2;4;2,5;4;1,4
JJITI|1094,9846,2798,61166|3;3,5;3,3,5,2,5;4;3,5
JJITJ|23,39,2186,3310|;1,5;3;3;2,0,5
JJITJ|46,51,51,139|1;2,5;;3,1,5;4
JJITJ|46,5934,35246,3310|1;;3,5;3,1,5;2,0,5
JJITJ|46,11822,51,139|1;1;3,5;3,1,5;4
JJITJ|116,228,277,2525|4;4;3;1,5,3;2,5
JJITJ|547,13107,13107,955|2,4;2,5;;3,1,5;1,2,5
JJITJ|547,188963,13107,955|2,4;1;2,5;3,1,5;1,2,5
JJITJ|785,51,51,139|2;1,3,5,2;;3,1,5;4
JJITJ|1570,60962,51,139|1,2;4;3,5;3,1,5;4
JJITL|23,39,39,142|;1,5;;3,1,5;4
JJITL|23,39,2186,2491|;1,5;3;2;1,3,5
JJITL|23,17527,204,29|;3;3,4,1,5;2,0,5;4,5
JJITL|116,228,277,887|4;4;3;1,5,2;3,1,5
JJITL|116,29812,204,29|4;2,2;2,5;2,0,5;4,5
JJITL|547,13107,13107,887|2,4;2,5;;1,2,5;3,1,5
JJITL|547,188963,13107,887|2,4;1;2,5;1,2,5;3,1,5
JJITL|2188,204,204,29|1,3;4;;2,0,5;4,5
JJITO|547,59939,6963,51|2,4;1,4;2,5;1,5,4;1,5
JJITO|785,94993,7065,153|2;;2,5;1,5,4;
JJITT|547,170,4539,27|2,4;1,3,5;3;1,5,4;1,5,4
JJITT|785,85,35037,141|2;1,2,5;2;4;4
JJITT|2188,170,4539,27|1,3;3;3;1,5,4;1,5,4
JJITT|3140,85,35037,141|3,4;2,5,0,5;2;4;4
JJIZS|23,5911,153,57|;;2,5;4;4
JJIZS|46,35054,153,57|1;1,3;3,0,5;4;4
JJIZS|232,59624,153,57|1,4;1,4;3,5;4;4
JJIZS|785,30481,153,57|2;4;2,5;4;4
JJIZT|46,3758,27,141|1;1,4;3,5;1,3;4
JJIZT|232,57,57,141|1,4;2,5,3,2;;1,5,3;4
JJIZT|232,12008,57,141|1,4;1;3,5;1,5,3;4
JJIZT|785,57,57,141|2;1,2,5,2;;1,5,3;4
JJIZT|785,94993,7065,27|2;;2,5;2;1,5,4
JJIZT|2188,3758,27,141|1,3;2;3,5;1,3;4
JJIZZ|232,560360,35289,201|1,4;1,3;3,5,0,5;3;1,4
JJJIJ|23,5911,23,23|;;1,5,4;;1,5,4
JJJIJ|23,25143,226103,955|;2;2,5;2,5;1,2,5
JJJIJ|46,51,139,139|1;2,5;1,3,5;;4
JJJIJ|46,51,1907,139|1;2,5;4;2,5;4
JJJIJ|46,1902,3694,23|1;4;4;3,5;1,5,4
JJJIJ|46,1902,477038,3310|1;4;2,2;3,5;2,0,5
JJJIJ|46,35054,139,139|1;1,3;2,5;;4
JJJIJ|46,35054,3310,3310|1;1,3;4;;2,0,5
JJJIJ|116,201076,21876,3548|4;2;1,2,5;2,5;2,5,4
JJJIJ|116,803956,21876,3548|4;3,4;2,5,0,5;2,5;2,5,4
JJJIJ|232,6120,232,232|1,4;;1,5,4;;2,5,3
JJJIJ|232,59624,232,232|1,4;1,4;2,5,3;;2,5,3
JJJIJ|232,140264,43752,3001|1,4;4,2;1,3,5;3,5;1,2,5,4
JJJIJ|232,560360,43752,3001|1,4;1,3;3;3,5;1,2,5,4
JJJIJ|547,170,955,955|2,4;1,3,5;2,5;;1,2,5
JJJIJ|547,170,3310,3310|2,4;1,3,5;1,2,5;;2,0,5
JJJIJ|547,170,11946,955|2,4;1,3,5;1;3,5;1,2,5
JJJIJ|547,3687,887,139|2,4;1,2,5;2,5;3,5;4
JJJIJ|547,13107,887,139|2,4;2,5;1,2,5;3,5;4
JJJIJ|547,13107,955,955|2,4;2,5;1,3,5;;1,2,5
JJJIJ|785,51,139,139|2;1,3,5,2;1,3,5;;4
JJJIJ|785,51,1907,139|2;1,3,5,2;4;2,5;4
JJJIJ|785,85,5973,2525|2;1,2,5;;2,5;2,5
JJJIJ|2188,170,955,955|1,3;3;2,5;;1,2,5
JJJIJ|2188,170,3310,3310|1,3;3;1,2,5;;2,0,5
JJJIJ|2188,170,11946,955|1,3;3;1;3,5;1,2,5
JJJIJ|2188,204,1774,23|1,3;4;2,5;3,5;1,5,4
JJJIJ|2188,204,59596,2525|1,3;4;1,4;3,5;2,5
JJJIJ|3140,85,5973,2525|3,4;2,5,0,5;;2,5;2,5
JJJIJ|3140,3687,887,139|3,4;3,5;2,5;3,5;4
JJJIL|23,39,1895,142|;1,5;4;2,5;4
JJJIL|23,1879,96087,29|;4;;2,5;4,5
JJJIL|46,51,5939,2491|1;2,5;;2,5;1,3,5
JJJIL|46,35054,3310,29|1;1,3;4;3,5;4,5
JJJIL|46,35054,838894,3293|1;1,3;3,4;2,5;3,5
JJJIL|232,560360,52456,3545|1,4;1,3;4;2,5;3,5,4
JJJIL|547,170,3310,29|2,4;1,3,5;1,2,5;3,5;4,5
JJJIL|547,170,59562,2491|2,4;1,3,5;3,3;3,5;1,3,5
JJJIL|547,3687,887,887|2,4;1,2,5;2,5;;3,1,5
JJJIL|547,3687,192103,887|2,4;1,2,5;1;2,5;3,1,5
JJJIL|547,13107,887,887|2,4;2,5;1,2,5;;3,1,5
JJJIL|785,51,5939,2491|2;1,3,5,2;;2,5;1,3,5
JJJIL|785,85,1655,142|2;1,2,5;2,5;2,5;4
JJJIL|785,85,29781,3293|2;1,2,5;2,5,2;2,5;3,5
JJJIL|785,1879,96087,29|2;1,2,5,4;;2,5;4,5
JJJIL|785,2973,3293,3293|2;1,3,5;1,2,5;;3,5
JJJIL|1094,1879,96087,29|3;2,5,0,5;;2,5;4,5
JJJIL|2188,170,3310,29|1,3;3;1,2,5;3,5;4,5
JJJIL|2188,170,59562,2491|1,3;3;3,3;3,5;1,3,5
JJJIL|2188,2973,3293,3293|1,3;2,0;1,2,5;;3,5
JJJIL|3140,85,1655,142|3,4;2,5,0,5;2,5;2,5;4
JJJIL|3140,85,29781,3293|3,4;2,5,0,5;2,5,2;2,5;3,5
JJJIL|3140,3687,887,887|3,4;3,5;2,5;;3,1,5
JJJIL|3140,3687,192103,887|3,4;3,5;1;2,5;3,1,5
JJJJI|46,35054,175086,61166|1;1,3;4,2;1,2,5;3,5
JJJJI|46,35054,838894,61166|1;1,3;3,4;3,5;3,5
JJJJI|46,140078,175086,61166|1;3,0;1,3,5;1,2,5;3,5
JJJJI|547,3687,887,30583|2,4;1,2,5;2,5;4;2,5
JJJJI|547,13107,887,30583|2,4;2,5;1,2,5;4;2,5
JJJJI|2188,204,1774,61166|1,3;4;2,5;4;3,5
JJJJI|3140,3687,887,30583|3,4;3,5;2,5;4;2,5
JJJJO|46,51,139,204|1;2,5;1,3,5;3,4,5;0,5
JJJJO|46,51,5939,51|1;2,5;;1,5,4;1,5
JJJJO|46,5934,46,51|1;;1,5,4;2,5;1,5
JJJJO|46,35054,139,204|1;1,3;2,5;3,4,5;0,5
JJJJO|46,35054,838894,204|1;1,3;3,4;2,5,0,5;0,5
JJJJO|232,57,2185,153|1,4;2,5,3,2;1,3;;
JJJJO|232,57,2185,204|1,4;2,5,3,2;1,3;3;0,5
JJJJO|232,560360,2185,153|1,4;1,3;2,0,5,3,2;;
JJJJO|232,560360,2185,204|1,4;1,3;2,0,5,3,2;3;0,5
JJJJO|232,560360,2188,204|1,4;1,3;2,0,5,3;4;0,5
JJJJO|232,560360,52456,204|1,4;1,3;4;2,5,0,5,3;0,5
JJJJO|785,51,139,204|2;1,3,5,2;1,3,5;3,4,5;0,5
JJJJO|785,51,5939,51|2;1,3,5,2;;1,5,4;1,5
JJJJO|785,57,2185,153|2;1,2,5,2;1,3;;
JJJJO|785,57,2185,204|2;1,2,5,2;1,3;3;0,5
JJJJO|785,94993,785,51|2;;1,5,4;1,3,5,2;1,5
JJJJO|2188,204,46,51|1,3;4;3,5;2,5;1,5
JJJJO|2188,204,6092,204|1,3;4;;1,5,4;0,5
JJJJO|2188,204,59596,204|1,3;4;1,4;2,5,3;0,5
JJJJS|232,57,5945,57|1,4;2,5,3,2;;1,5,4;4
JJJJS|232,6120,232,57|1,4;;1,5,4;2,5,3,2;4
JJJJS|232,59624,232,57|1,4;1,4;2,5,3;2,5,3,2;4
JJJJS|232,560360,2188,156|1,4;1,3;2,0,5,3;;1,5,4
JJJJS|785,57,5945,57|2;1,2,5,2;;1,5,4;4
JJJJS|785,94993,785,57|2;;1,5,4;1,2,5,2;4
JJJJS|2188,156,6044,156|1,3;;;1,5,4;1,5,4
JJJJS|2188,156,59548,156|1,3;;1,2,2,5;2,5,3;1,5,4
JJJJT|46,51,139,27|1;2,5;1,3,5;;1,5,4
JJJJT|46,35054,139,27|1;1,3;2,5;;1,5,4
JJJJT|232,57,2185,141|1,4;2,5,3,2;1,3;4;4
JJJJT|232,560360,2185,141|1,4;1,3;2,0,5,3,2;4;4
JJJJT|785,51,139,27|2;1,3,5,2;1,3,5;;1,5,4
JJJJT|785,57,2185,141|2;1,2,5,2;1,3;4;4
JJJJZ|232,560360,2188,2973|1,4;1,3;2,0,5,3;2,0;1,2,4
JJJJZ|232,560360,52456,201|1,4;1,3;4;2,5,0,5,3,2;1,4
JJJJZ|785,2973,97181,2973|2;1,3,5;;1,5,4;1,2,4
JJJJZ|785,2973,953245,2973|2;1,3,5;3,3;2,5,3;1,2,4
JJJJZ|785,94993,785,2973|2;;1,5,4;1,3,5;1,2,4
JJJJZ|2188,2973,97181,2973|1,3;2,0;;1,5,4;1,2,4
JJJJZ|2188,2973,953245,2973|1,3;2,0;3,3;2,5,3;1,2,4
JJJLI|46,35054,3310,61166|1;1,3;4;1,4;3,5
JJJLI|46,35054,838894,61166|1;1,3;3,4;3,5;3,5
JJJLI|547,170,3310,61166|2,4;1,3,5;1,2,5;1,4;3,5
JJJLI|785,85,1655,30583|2;1,2,5;2,5;4;2,5
JJJLI|2188,170,3310,61166|1,3;3;1,2,5;1,4;3,5
JJJLI|3140,85,1655,30583|3,4;2,5,0,5;2,5;4;2,5
JJJLO|116,6004,116,204|4;;1,5,4;1,3,5;0,5
JJJLO|232,57,71,204|1,4;2,5,3,2;1,2,5,4;1,3,5;0,5
JJJLO|232,57,2185,153|1,4;2,5,3,2;1,3;4;
JJJLO|232,560360,2185,153|1,4;1,3;2,0,5,3,2;4;
JJJLO|232,560360,2188,153|1,4;1,3;2,0,5,3;2;
JJJLO|232,560360,2188,204|1,4;1,3;2,0,5,3;;0,5
JJJLO|785,57,71,204|2;1,2,5,2;1,2,5,4;1,3,5;0,5
JJJLO|785,57,2185,153|2;1,2,5,2;1,3;4;
JJJLO|785,94993,785,51|2;;1,5,4;1,2,5,2;1,5
JJJLO|785,94993,785,153|2;;1,5,4;3,5,1,5;
JJJLS|23,39,12599,2871|;1,5;2;1,2,5,3;3,4
JJJLS|23,25143,226103,2871|;2;2,5;3,1,5;3,4
JJJLS|116,201076,788,156|4;2;1,2,5,2,5;3,5,1,5,2,3;1,5,4
JJJLS|785,94993,785,57|2;;1,5,4;1,2,5,3,5;4
JJJLT|232,560360,2188,141|1,4;1,3;2,0,5,3;4;4
JJJLZ|23,5911,23,201|;;1,5,4;1,5,3;1,4
JJJLZ|232,57,1913,201|1,4;2,5,3,2;4;1,3,5;1,4
JJJLZ|232,57,2185,201|1,4;2,5,3,2;1,3;;1,4
JJJLZ|232,560360,2185,201|1,4;1,3;2,0,5,3,2;;1,4
JJJLZ|785,57,1913,201|2;1,2,5,2;4;1,3,5;1,4
JJJLZ|785,57,2185,201|2;1,2,5,2;1,3;;1,4
JJJOJ|46,51,139,955|1;2,5;1,3,5;0;1,2,5
JJJOJ|46,5934,46,3310|1;;1,5,4;1,5;2,0,5
JJJOJ|46,35054,139,955|1;1,3;2,5;0;1,2,5
JJJOJ|46,35054,838894,3310|1;1,3;3,4;0,5;2,0,5
JJJOJ|232,12008,13288,232|1,4;1;2,5;1,5;2,5,3
JJJOJ|232,560360,2188,139|1,4;1,3;2,0,5,3;0,5;4
JJJOJ|232,560360,52456,232|1,4;1,3;4;0,5;2,5,3
JJJOJ|785,51,139,955|2;1,3,5,2;1,3,5;0;1,2,5
JJJOJ|2188,204,46,3310|1,3;4;3,5;1,5;2,0,5
JJJOL|46,51,3191,887|1;2,5;1,2,5;0,5;3,1,5
JJJOL|46,50286,3191,887|1;1,2;2,5,0,5;0,5;3,1,5
JJJOL|232,57,71,887|1,4;2,5,3,2;1,2,5,4;0,5;3,1,5
JJJOL|232,57,2185,142|1,4;2,5,3,2;1,3;;4
JJJOL|232,560360,2185,142|1,4;1,3;2,0,5,3,2;;4
JJJOL|785,51,3191,887|2;1,3,5,2;1,2,5;0,5;3,1,5
JJJOL|785,57,71,887|2;1,2,5,2;1,2,5,4;0,5;3,1,5
JJJOL|785,57,2185,142|2;1,2,5,2;1,3;;4
JJJOL|785,94993,785,887|2;;1,5,4;1,5,0;3,1,5
JJJOL|2188,204,989,3293|1,3;4;2,5,0;1,5;3,5
JJJSJ|23,35031,3287,23|;1,5,3;4;3;1,5,4
JJJSJ|46,35054,2542,3310|1;1,3;;4;2,0,5
JJJSJ|232,59624,14824,232|1,4;1,4;2,5,3,2;4;2,5,3
JJJSJ|232,560360,40168,232|1,4;1,3;;1,5,4;2,5,3
JJJSJ|785,2973,77,23|2;1,3,5;1,2,5,4;2;1,5,4
JJJSJ|2188,2973,77,23|1,3;2,0;1,2,5,4;2;1,5,4
JJJSL|116,201076,788,887|4;2;1,2,5,2,5;1,2,5,3,4;3,1,5
JJJSL|232,57,2185,2491|1,4;2,5,3,2;1,3;3;1,3,5
JJJSL|232,560360,2185,2491|1,4;1,3;2,0,5,3,2;3;1,3,5
JJJSL|232,560360,2188,142|1,4;1,3;2,0,5,3;4;4
JJJSL|785,57,2185,2491|2;1,2,5,2;1,3;3;1,3,5
JJJSL|785,2973,3293,29|2;1,3,5;1,2,5;3;4,5
JJJSL|2188,2973,3293,29|1,3;2,0;1,2,5;3;4,5
JJJTI|23,39,12599,30583|;1,5;2;1,2,5,4;2,5
JJJTI|46,35054,838894,61166|1;1,3;3,4;3,5;3,5
JJJTJ|232,57,2185,139|1,4;2,5,3,2;1,3;4;4
JJJTJ|232,560360,2185,139|1,4;1,3;2,0,5,3,2;4;4
JJJTJ|785,57,2185,139|2;1,2,5,2;1,3;4;4
JJJTL|23,39,12599,887|;1,5;2;1,2,5,2;3,1,5
JJJTL|232,560360,2188,142|1,4;1,3;2,0,5,3;4;4
JJJTS|23,39,12599,57|;1,5;2;3,1,5;4
JJJTT|23,5911,23,141|;;1,5,4;1,5,3;4
JJJTT|116,228,53,141|4;4;2,5;3,1,5;4
JJJZJ|46,35054,838894,3310|1;1,3;3,4;3,5;2,0,5
JJJZJ|232,57,2185,139|1,4;2,5,3,2;1,3;4;4
JJJZJ|232,560360,2185,139|1,4;1,3;2,0,5,3,2;4;4
JJJZJ|232,560360,2188,3310|1,4;1,3;2,0,5,3;2;2,0,5
JJJZJ|232,560360,52456,232|1,4;1,3;4;3,5;2,5,3
JJJZJ|547,170,955,139|2,4;1,3,5;2,5;1,5,2;4
JJJZJ|547,13107,955,139|2,4;2,5;1,3,5;1,5,2;4
JJJZJ|785,57,2185,139|2;1,2,5,2;1,3;4;4
JJJZJ|2188,170,955,139|1,3;3;2,5;1,5,2;4
JJJZL|23,39,12599,887|;1,5;2;1,5,3,5,2;3,1,5
JJJZL|23,5911,23,887|;;1,5,4;;3,1,5
JJJZL|23,25143,226103,887|;2;2,5;1,5,2;3,1,5
JJJZL|46,3758,958,142|1;1,4;2,5;1,5,2;4
JJJZL|232,560360,40168,184|1,4;1,3;;2,4;3,5,2
JJJZL|2188,156,43,142|1,3;;2,5,4;1,5,3;4
JJJZL|2188,3758,958,142|1,3;2;2,5;1,5,2;4
JJLIJ|23,39,1847,139|;1,5;4;2,5;4
JJLIJ|23,5911,23,23|;;1,5,3,5,2;;1,5,4
JJLIJ|46,1902,3310,3310|1;4;1,3,5;;2,0,5
JJLIJ|46,1902,292718,3310|1;4;;3,5;2,0,5
JJLIJ|46,3758,585390,139|1;1,4;1;3,5;4
JJLIJ|46,35054,3310,3310|1;1,3;;;2,0,5
JJLIJ|547,170,1774,23|2,4;1,3,5;3,5;3,5;1,5,4
JJLIJ|547,170,58026,955|2,4;1,3,5;3,5,3;3,5;1,2,5
JJLIJ|547,13107,887,139|2,4;2,5;1,2,5;3,5;4
JJLIJ|547,13107,955,955|2,4;2,5;3,5,1,5;;1,2,5
JJLIJ|785,85,887,139|2;1,2,5;3,5;3,5;4
JJLIJ|785,85,29013,2525|2;1,2,5;2,2;2,5;2,5
JJLIJ|1094,9846,3814,23|3;3,5;3,1,5;3,5;1,5,4
JJLIJ|2188,170,1774,23|1,3;3;3,5;3,5;1,5,4
JJLIJ|2188,170,58026,955|1,3;3;3,5,3;3,5;1,2,5
JJLIJ|2188,204,36556,2525|1,3;4;1;3,5;2,5
JJLIJ|2188,3758,585390,139|1,3;2;1;3,5;4
JJLIJ|3140,85,887,139|3,4;2,5,0,5;3,5;3,5;4
JJLIJ|3140,85,29013,2525|3,4;2,5,0,5;2,2;2,5;2,5
JJLIL|23,17527,87927,29|;3;2,5;2,5;4,5
JJLIL|23,50263,1655,142|;2,1;3,5;2,5;4
JJLIL|46,51,1655,142|1;2,5;3,5;2,5;4
JJLIL|46,51,28979,2491|1;2,5;4;2,5;1,3,5
JJLIL|46,1902,3310,29|1;4;1,3,5;3,5;4,5
JJLIL|46,35054,142,142|1;1,3;4;;4
JJLIL|46,35054,3310,29|1;1,3;;3,5;4,5
JJLIL|232,29928,52456,3545|1,4;4;1,3,5;2,5;3,5,4
JJLIL|232,560360,52456,3545|1,4;1,3;;2,5;3,5,4
JJLIL|547,170,36522,2491|2,4;1,3,5;1;3,5;1,3,5
JJLIL|547,3687,1895,142|2,4;1,2,5;4;2,5;4
JJLIL|547,3687,929383,887|2,4;1,2,5;3,3;2,5;3,1,5
JJLIL|547,13107,887,887|2,4;2,5;1,2,5;;3,1,5
JJLIL|785,51,1655,142|2;1,3,5,2;3,5;2,5;4
JJLIL|785,51,28979,2491|2;1,3,5,2;4;2,5;1,3,5
JJLIL|785,85,887,887|2;1,2,5;3,5;;3,1,5
JJLIL|785,85,3293,3293|2;1,2,5;1,3,5;;3,5
JJLIL|785,85,18261,3293|2;1,2,5;;2,5;3,5
JJLIL|2188,170,36522,2491|1,3;3;1;3,5;1,3,5
JJLIL|2188,204,29,29|1,3;4;2,5;;4,5
JJLIL|2188,204,3820,29|1,3;4;1,4;3,5;4,5
JJLIL|3140,85,887,887|3,4;2,5,0,5;3,5;;3,1,5
JJLIL|3140,85,3293,3293|3,4;2,5,0,5;1,3,5;;3,5
JJLIL|3140,85,18261,3293|3,4;2,5,0,5;;2,5;3,5
JJLIL|3140,3687,1895,142|3,4;3,5;4;2,5;4
JJLIL|3140,3687,929383,887|3,4;3,5;3,3;2,5;3,1,5
JJLJI|46,35054,240366,61166|1;1,3;2,4;1,2,5;3,5
JJLJI|547,170,1774,61166|2,4;1,3,5;3,5;4;3,5
JJLJI|547,13107,887,30583|2,4;2,5;1,2,5;4;2,5
JJLJI|785,85,887,30583|2;1,2,5;3,5;4;2,5
JJLJI|2188,170,1774,61166|1,3;3;3,5;4;3,5
JJLJI|3140,85,887,30583|3,4;2,5,0,5;3,5;4;2,5
JJLJO|232,29928,52456,204|1,4;4;1,3,5;2,5,0,5,3;0,5
JJLJO|232,560360,52456,204|1,4;1,3;;2,5,0,5,3;0,5
JJLJO|547,30243,52771,51|2,4;4;1,3,5;2,0,5;1,5
JJLJS|23,39,36391,2871|;1,5;1;2,5;3,4
JJLJS|23,25143,846391,2871|;2;1,3,5;2,0,5;3,4
JJLJS|46,35054,142,57|1;1,3;4;2;4
JJLJZ|232,29928,52456,201|1,4;4;1,3,5;2,5,0,5,3,2;1,4
JJLJZ|232,560360,52456,201|1,4;1,3;;2,5,0,5,3,2;1,4
JJLJZ|785,30481,3089,201|2;4;1,3,5;2,5,2;1,4
JJLLI|23,17527,87927,30583|;3;2,5;4,5;2,5
JJLLI|23,50263,1655,30583|;2,1;3,5;4;2,5
JJLLI|46,51,1655,30583|1;2,5;3,5;4;2,5
JJLLI|46,1902,3310,61166|1;4;1,3,5;1,4;3,5
JJLLI|46,35054,3310,61166|1;1,3;;1,4;3,5
JJLLI|46,140078,157678,61166|1;3,0;1,2,5;3,1,5;3,5
JJLLI|785,51,1655,30583|2;1,3,5,2;3,5;4;2,5
JJLLO|46,51,71,204|1;2,5;1,2,5;1,3,5;0,5
JJLLO|46,51,28979,51|1;2,5;4;1,3,5,2;1,5
JJLLO|46,51,36403,51|1;2,5;1;4;1,5
JJLLO|116,228,116,204|4;4;4;1,3,5;0,5
JJLLO|785,51,71,204|2;1,3,5,2;1,2,5;1,3,5;0,5
JJLLO|785,51,28979,51|2;1,3,5,2;4;1,3,5,2;1,5
JJLLO|785,51,36403,51|2;1,3,5,2;1;4;1,5
JJLLO|785,30481,3089,51|2;4;1,3,5;3,5,4,4;1,5
JJLLO|2188,204,29,51|1,3;4;2,5;3,5;1,5
JJLLO|2188,204,36556,204|1,3;4;1;4;0,5
JJLLS|232,57,28985,57|1,4;2,5,3,2;4;1,3,5,2;4
JJLLS|232,57,36409,57|1,4;2,5,3,2;1;4;4
JJLLS|785,57,28985,57|2;1,2,5,2;4;1,3,5,2;4
JJLLS|785,57,36409,57|2;1,2,5,2;1;4;4
JJLLS|2188,156,29084,156|1,3;;3,5,3;1,3,5,2;1,5,4
JJLLS|2188,156,36508,156|1,3;;1;4;1,5,4
JJLLT|2188,204,29,141|1,3;4;2,5;1,5;4
JJLLZ|23,5911,23,201|;;1,5,3,5,2;1,5,3;1,4
JJLLZ|785,2973,465821,2973|2;1,3,5;4;1,3,5,2;1,2,4
JJLLZ|785,2973,584605,2973|2;1,3,5;1;4;1,2,4
JJLLZ|785,30481,3089,201|2;4;1,3,5;3,5,4,3;1,4
JJLLZ|2188,2973,465821,2973|1,3;2,0;4;1,3,5,2;1,2,4
JJLLZ|2188,2973,584605,2973|1,3;2,0;1;4;1,2,4
JJLOJ|46,51,3259,955|1;2,5;3,5,1;0,5;1,2,5
JJLOJ|116,201076,12764,3548|4;2;3,5,1,5;1,5;2,5,4
JJLOJ|232,29928,52456,232|1,4;4;1,3,5;0,5;2,5,3
